altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,sol,tmax,tmed,tmin,velmedia
52.0,8.0,2013-10-07,00,16,15:30,11:00,06:30,1111X,SANTANDER,0.0,1018.3,1015.9,CANTABRIA,11.1,11.1,21.8,17.7,13.6,5.3
52.0,8.0,2013-10-08,21,03,17:10,14:39,05:10,1111X,SANTANDER,0.0,1020.0,1016.8,CANTABRIA,9.2,8.7,20.9,16.7,12.5,2.8
52.0,8.0,2013-10-09,Varias,24,14:50,13:50,23:40,1111X,SANTANDER,0.0,1019.4,1014.7,CANTABRIA,6.7,5.5,19.7,17.0,14.3,3.1
52.0,35.0,2013-10-10,00,16,12:00,08:30,23:10,1111X,SANTANDER,4.0,1015.0,1012.6,CANTABRIA,13.3,0.4,17.0,14.6,12.3,5.0
52.0,2.0,2013-10-11,00,13,14:50,12:20,Varias,1111X,SANTANDER,0.4,1012.9,1010.1,CANTABRIA,13.1,0.4,15.8,13.4,11.1,4.7
52.0,20.0,2013-10-12,00,15,06:30,12:40,03:30,1111X,SANTANDER,0.0,1011.9,1010.2,CANTABRIA,7.2,9.9,17.4,13.8,10.2,3.6
52.0,26.0,2013-10-13,23,03,12:20,11:40,01:40,1111X,SANTANDER,0.0,1012.6,1010.9,CANTABRIA,6.7,6.0,19.2,16.0,12.7,3.1
52.0,20.0,2013-10-14,09,24,04:10,11:40,03:40,1111X,SANTANDER,0.0,1012.4,1010.1,CANTABRIA,7.5,5.8,20.1,17.1,14.1,2.8
52.0,21.0,2013-10-15,23,07,10:40,23:40,03:10,1111X,SANTANDER,4.0,1011.1,1006.8,CANTABRIA,8.6,0.0,18.9,17.4,16.0,3.3
52.0,28.0,2013-10-16,22,06,12:00,10:20,Varias,1111X,SANTANDER,0.2,1016.0,1009.5,CANTABRIA,13.9,4.4,24.8,21.0,17.2,4.4
52.0,9.0,2013-10-17,00,24,14:20,12:20,05:40,1111X,SANTANDER,0.0,1015.6,1005.4,CANTABRIA,11.1,9.3,21.3,18.3,15.3,5.0
52.0,20.0,2013-10-18,00,Varias,08:30,13:10,02:20,1111X,SANTANDER,0.0,1005.5,1000.9,CANTABRIA,14.7,6.6,28.5,22.5,16.5,5.6
52.0,17.0,2013-10-19,24,05,04:20,15:10,23:40,1111X,SANTANDER,0.0,1006.1,1000.3,CANTABRIA,14.2,3.0,24.0,20.6,17.2,4.7
52.0,19.0,2013-10-20,Varias,05,23:30,14:10,04:10,1111X,SANTANDER,0.0,1008.3,1005.7,CANTABRIA,12.2,9.7,24.6,20.2,15.8,6.4
52.0,18.0,2013-10-21,00,24,23:50,15:40,03:00,1111X,SANTANDER,0.0,1006.7,996.4,CANTABRIA,19.7,3.5,24.5,22.1,19.7,8.1
52.0,20.0,2013-10-22,24,14,10:00,13:30,08:20,1111X,SANTANDER,0.0,997.9,992.1,CANTABRIA,20.3,3.7,23.6,21.4,19.1,8.9
52.0,20.0,2013-10-23,20,00,01:40,10:50,23:50,1111X,SANTANDER,0.0,1007.1,997.9,CANTABRIA,13.6,7.9,23.3,19.6,15.9,4.7
52.0,19.0,2013-10-24,00,17,14:20,14:30,00:00,1111X,SANTANDER,0.0,1005.4,994.5,CANTABRIA,18.6,0.1,25.1,20.5,15.9,7.8
52.0,19.0,2013-10-25,22,03,05:20,14:50,23:59,1111X,SANTANDER,0.4,1005.5,999.2,CANTABRIA,14.7,0.0,23.0,19.9,16.8,7.8
52.0,19.0,2013-10-25,22,03,05:20,14:50,23:59,1111X,SANTANDER,0.4,1005.5,999.2,CANTABRIA,14.7,0.0,23.0,19.9,16.8,7.8
52.0,19.0,2013-10-26,11,01,23:10,09:50,07:10,1111X,SANTANDER,0.0,1010.7,1005.3,CANTABRIA,9.7,8.7,20.8,18.6,16.3,2.8
52.0,19.0,2013-10-27,11,24,20:40,14:10,06:20,1111X,SANTANDER,0.0,1013.4,1002.6,CANTABRIA,20.3,7.4,24.1,20.2,16.4,6.7
52.0,19.0,2013-10-28,23,02,00:40,00:05,22:30,1111X,SANTANDER,0.8,1013.4,1000.8,CANTABRIA,23.6,0.0,21.8,17.4,13.1,6.1
52.0,30.0,2013-10-29,24,Varias,01:00,11:20,13:50,1111X,SANTANDER,16.4,1019.6,1013.2,CANTABRIA,18.3,2.3,15.5,13.2,10.8,8.3
52.0,20.0,2013-10-30,10,16,10:30,15:10,23:59,1111X,SANTANDER,1.2,1020.9,1018.1,CANTABRIA,7.5,5.1,16.9,13.5,10.1,3.1
52.0,9.0,2013-10-31,10,24,15:10,14:10,03:20,1111X,SANTANDER,0.0,1019.3,1014.1,CANTABRIA,6.7,9.4,19.6,14.2,8.9,3.6
52.0,19.0,2013-11-01,00,16,17:00,22:40,00:00,1111X,SANTANDER,2.8,1014.1,1005.5,CANTABRIA,13.9,0.0,20.8,17.2,13.7,5.8
52.0,30.0,2013-11-02,24,02,23:10,10:40,22:20,1111X,SANTANDER,14.6,1011.9,1006.3,CANTABRIA,14.7,0.0,20.8,17.4,14.0,3.6
52.0,30.0,2013-11-03,08,24,02:10,12:50,23:59,1111X,SANTANDER,5.2,1014.9,1005.8,CANTABRIA,17.5,5.1,16.6,14.8,13.0,5.3
52.0,32.0,2013-11-04,00,07,13:50,13:10,08:30,1111X,SANTANDER,33.8,1005.8,999.0,CANTABRIA,24.2,0.1,16.8,14.7,12.6,11.1
52.0,29.0,2013-11-05,22,01,00:50,11:40,00:00,1111X,SANTANDER,0.0,1012.5,1003.5,CANTABRIA,23.6,1.0,20.2,18.2,16.3,11.1
52.0,26.0,2013-11-06,09,16,00:30,10:30,21:30,1111X,SANTANDER,0.0,1013.2,1010.1,CANTABRIA,6.7,6.3,20.2,18.1,16.0,3.3
52.0,20.0,2013-11-07,00,24,23:30,13:00,Varias,1111X,SANTANDER,0.0,1011.3,1005.8,CANTABRIA,10.0,8.9,23.0,18.9,14.8,3.6
52.0,30.0,2013-11-08,23,02,Varias,00:00,23:00,1111X,SANTANDER,3.4,1016.0,1005.0,CANTABRIA,19.2,0.0,18.7,14.9,11.1,10.3
52.0,28.0,2013-11-09,23,12,15:20,13:50,07:00,1111X,SANTANDER,12.4,1016.5,1011.1,CANTABRIA,25.0,0.1,17.7,14.0,10.3,6.7
52.0,28.0,2013-11-10,23,00,02:00,09:30,21:40,1111X,SANTANDER,0.8,1023.3,1016.1,CANTABRIA,21.7,0.4,16.6,15.4,14.3,11.4
52.0,28.0,2013-11-11,11,06,00:30,14:40,04:40,1111X,SANTANDER,0.0,1023.9,1022.2,CANTABRIA,13.6,0.1,16.4,15.2,14.1,6.4
52.0,99.0,2013-11-12,00,16,Varias,14:00,23:10,1111X,SANTANDER,3.6,1023.0,1019.8,CANTABRIA,7.5,0.0,16.0,14.6,13.2,3.9
52.0,2.0,2013-11-13,24,06,07:10,06:20,00:30,1111X,SANTANDER,1.4,1024.8,1020.6,CANTABRIA,12.5,0.0,15.2,14.2,13.2,8.1
52.0,36.0,2013-11-14,10,24,23:20,12:50,15:40,1111X,SANTANDER,2.4,1028.2,1024.5,CANTABRIA,18.6,1.5,15.8,14.2,12.5,6.4
52.0,2.0,2013-11-15,00,Varias,20:50,00:00,23:50,1111X,SANTANDER,19.6,1024.7,1014.9,CANTABRIA,22.5,0.3,14.0,10.8,7.5,10.0
52.0,4.0,2013-11-16,09,00,16:50,21:10,06:20,1111X,SANTANDER,0.0,1019.6,1014.8,CANTABRIA,11.4,1.4,12.7,9.6,6.4,5.8
52.0,1.0,2013-11-17,00,24,07:00,00:00,15:50,1111X,SANTANDER,4.8,1016.1,1008.5,CANTABRIA,11.4,0.0,12.6,11.4,10.1,6.1
52.0,34.0,2013-11-18,00,14,17:10,13:30,00:20,1111X,SANTANDER,9.8,1008.5,1004.5,CANTABRIA,13.6,0.2,12.9,11.8,10.6,8.1
52.0,33.0,2013-11-19,23,06,16:20,03:40,22:30,1111X,SANTANDER,9.8,1015.1,1004.7,CANTABRIA,22.5,0.6,13.3,11.0,8.8,10.6
52.0,27.0,2013-11-20,09,24,23:59,14:30,07:50,1111X,SANTANDER,19.6,1015.0,1006.2,CANTABRIA,20.8,0.5,11.3,9.6,7.8,6.4
52.0,28.0,2013-11-21,00,16,06:30,13:30,23:40,1111X,SANTANDER,10.0,1006.2,1000.9,CANTABRIA,26.1,0.0,12.0,10.6,9.1,13.1
52.0,1.0,2013-11-22,22,00,01:10,00:40,18:00,1111X,SANTANDER,7.2,1010.2,1002.6,CANTABRIA,19.7,1.5,11.5,9.4,7.2,4.2
52.0,3.0,2013-11-23,23,02,09:40,07:40,03:20,1111X,SANTANDER,0.4,1015.0,1009.9,CANTABRIA,16.7,0.5,11.2,9.4,7.6,8.3
52.0,4.0,2013-11-24,23,01,06:40,Varias,14:10,1111X,SANTANDER,1.4,1021.9,1014.6,CANTABRIA,15.3,0.0,11.5,10.4,9.4,8.9
52.0,4.0,2013-11-24,23,01,06:40,Varias,14:10,1111X,SANTANDER,1.4,1021.9,1014.6,CANTABRIA,15.3,0.0,11.5,10.4,9.4,8.9
52.0,3.0,2013-11-25,22,00,06:10,11:30,19:10,1111X,SANTANDER,1.6,1026.9,1021.8,CANTABRIA,15.3,0.0,11.7,10.2,8.6,6.4
52.0,6.0,2013-11-26,10,21,Varias,00:30,10:10,1111X,SANTANDER,0.6,1027.9,1025.2,CANTABRIA,13.6,0.3,10.0,8.8,7.6,6.7
52.0,5.0,2013-11-27,10,17,10:40,00:00,17:50,1111X,SANTANDER,3.2,1026.2,1022.8,CANTABRIA,12.5,0.0,8.9,7.4,5.8,4.4
52.0,7.0,2013-11-28,Varias,01,14:50,12:10,07:40,1111X,SANTANDER,0.0,1025.7,1023.1,CANTABRIA,8.3,8.7,10.4,7.0,3.6,4.2
52.0,33.0,2013-11-29,10,Varias,23:59,21:20,00:00,1111X,SANTANDER,1.8,1027.2,1023.5,CANTABRIA,6.7,0.0,11.2,8.7,6.2,2.8
52.0,34.0,2013-11-30,00,Varias,05:50,08:30,16:10,1111X,SANTANDER,2.6,1023.5,1017.3,CANTABRIA,17.5,0.1,12.7,11.2,9.7,8.6
52.0,6.0,2013-12-01,11,01,00:20,00:30,02:40,1111X,SANTANDER,0.0,1021.7,1018.7,CANTABRIA,13.6,0.2,10.8,9.7,8.6,6.7
52.0,2.0,2013-12-02,00,15,10:00,10:40,23:59,1111X,SANTANDER,0.0,1019.9,1017.2,CANTABRIA,8.9,0.1,10.8,8.7,6.6,4.2
52.0,11.0,2013-12-03,23,04,05:00,12:20,07:00,1111X,SANTANDER,0.0,1021.3,1017.6,CANTABRIA,6.9,8.6,12.2,8.8,5.3,2.5
52.0,4.0,2013-12-04,23,00,23:40,19:10,Varias,1111X,SANTANDER,0.0,1025.8,1021.2,CANTABRIA,7.8,0.0,12.0,10.4,8.8,2.5
52.0,3.0,2013-12-05,22,Varias,00:00,00:00,21:40,1111X,SANTANDER,0.0,1027.1,1024.9,CANTABRIA,6.1,0.0,11.2,10.5,9.8,1.7
52.0,9.0,2013-12-06,00,24,17:00,13:00,21:30,1111X,SANTANDER,0.0,1026.7,1022.2,CANTABRIA,9.7,0.9,12.1,10.2,8.3,3.3
52.0,8.0,2013-12-07,00,14,Varias,12:20,23:10,1111X,SANTANDER,0.0,1022.2,1017.5,CANTABRIA,12.5,8.3,12.0,9.5,7.0,6.9
52.0,99.0,2013-12-08,Varias,04,Varias,14:00,04:50,1111X,SANTANDER,0.0,1021.1,1018.6,CANTABRIA,5.3,8.1,12.7,9.8,6.9,2.5
52.0,20.0,2013-12-09,24,Varias,Varias,12:05,07:30,1111X,SANTANDER,0.0,1022.2,1020.4,CANTABRIA,4.2,8.0,13.0,9.8,6.6,2.2
52.0,18.0,2013-12-10,10,24,23:59,23:59,07:50,1111X,SANTANDER,0.0,1022.4,1018.1,CANTABRIA,11.4,7.9,13.8,10.0,6.1,2.8
52.0,19.0,2013-12-11,23,14,09:00,14:00,22:50,1111X,SANTANDER,0.0,1019.4,1015.4,CANTABRIA,19.7,8.3,19.0,15.5,12.0,8.9
52.0,20.0,2013-12-12,10,24,04:20,12:20,Varias,1111X,SANTANDER,0.0,1020.4,1017.4,CANTABRIA,10.0,7.3,17.5,14.2,11.0,1.7
52.0,34.0,2013-12-13,24,06,19:20,14:40,23:59,1111X,SANTANDER,2.4,1026.1,1016.4,CANTABRIA,16.7,0.0,14.1,12.5,10.9,1.7
52.0,24.0,2013-12-14,07,16,18:00,13:30,08:00,1111X,SANTANDER,0.0,1027.9,1021.1,CANTABRIA,8.9,7.7,15.7,12.4,9.2,4.2
52.0,99.0,2013-12-15,00,24,Varias,12:20,00:40,1111X,SANTANDER,0.0,1023.6,1019.5,CANTABRIA,7.5,7.9,15.9,12.8,9.8,2.5
52.0,18.0,2013-12-16,00,22,22:00,18:10,00:20,1111X,SANTANDER,0.0,1019.5,1013.8,CANTABRIA,16.1,8.2,16.5,13.1,9.7,5.8
52.0,20.0,2013-12-17,10,00,03:10,00:00,21:10,1111X,SANTANDER,1.8,1018.9,1014.5,CANTABRIA,14.4,3.2,15.4,13.2,11.0,3.3
52.0,18.0,2013-12-18,00,23,22:00,10:30,08:00,1111X,SANTANDER,13.6,1018.0,1004.9,CANTABRIA,19.2,4.2,14.4,12.2,10.1,6.9
52.0,30.0,2013-12-19,24,12,17:20,00:10,20:10,1111X,SANTANDER,10.4,1016.4,1005.2,CANTABRIA,21.7,0.2,14.1,11.2,8.3,6.7
52.0,33.0,2013-12-20,18,00,02:10,11:50,23:50,1111X,SANTANDER,0.2,1027.1,1016.4,CANTABRIA,19.2,2.4,12.0,9.3,6.6,4.7
52.0,20.0,2013-12-21,00,24,21:50,23:40,07:30,1111X,SANTANDER,0.0,1025.5,1019.2,CANTABRIA,11.7,1.4,11.6,8.5,5.4,3.3
52.0,19.0,2013-12-22,10,06,08:10,14:30,23:59,1111X,SANTANDER,0.0,1021.0,1018.4,CANTABRIA,10.3,4.4,16.7,13.6,10.6,3.9
52.0,20.0,2013-12-23,00,24,17:30,22:20,03:20,1111X,SANTANDER,0.0,1018.9,996.8,CANTABRIA,21.4,5.2,16.3,12.8,9.2,8.9
52.0,19.0,2013-12-24,00,15,02:40,06:30,23:50,1111X,SANTANDER,10.0,996.8,983.7,CANTABRIA,23.3,0.0,18.1,14.0,10.0,9.2
52.0,19.0,2013-12-24,00,15,02:40,06:30,23:50,1111X,SANTANDER,10.0,996.8,983.7,CANTABRIA,23.3,0.0,18.1,14.0,10.0,9.2
52.0,28.0,2013-12-25,24,11,18:10,11:50,20:50,1111X,SANTANDER,9.2,995.4,985.1,CANTABRIA,29.7,2.8,13.2,10.1,7.0,6.7
52.0,28.0,2013-12-26,17,00,07:50,23:59,04:40,1111X,SANTANDER,3.8,1005.8,995.3,CANTABRIA,24.7,3.5,13.0,10.0,6.9,9.2
52.0,34.0,2013-12-27,00,17,20:30,14:50,23:50,1111X,SANTANDER,2.6,1001.9,993.0,CANTABRIA,18.3,6.8,20.6,16.0,11.3,6.7
52.0,28.0,2013-12-28,24,00,05:00,03:40,23:59,1111X,SANTANDER,2.0,1014.9,996.5,CANTABRIA,23.1,6.0,12.1,10.1,8.1,11.4
52.0,30.0,2013-12-29,18,00,01:00,13:30,07:10,1111X,SANTANDER,1.6,1022.1,1014.9,CANTABRIA,17.8,3.1,12.3,10.1,7.9,6.1
52.0,20.0,2013-12-30,00,24,19:30,12:30,01:10,1111X,SANTANDER,0.0,1019.8,1010.1,CANTABRIA,14.2,0.0,13.3,10.5,7.7,7.5
52.0,20.0,2013-12-31,00,13,07:30,13:40,23:59,1111X,SANTANDER,12.0,1010.1,1004.7,CANTABRIA,18.6,1.6,16.4,13.2,9.9,7.5
52.0,20.0,2014-01-01,00,19,15:20,18:10,03:00,1111X,SANTANDER,0.2,1008.8,995.3,CANTABRIA,18.9,0.0,17.4,13.0,8.7,8.1
52.0,20.0,2014-01-02,10,17,16:50,22:00,08:10,1111X,SANTANDER,0.4,1003.4,998.0,CANTABRIA,12.2,0.6,18.0,15.0,12.1,5.0
52.0,20.0,2014-01-03,12,00,23:30,01:00,21:20,1111X,SANTANDER,0.0,1008.9,1001.7,CANTABRIA,15.6,0.1,15.7,13.8,11.9,2.5
52.0,28.0,2014-01-04,23,09,15:30,01:30,16:40,1111X,SANTANDER,8.0,1008.2,994.1,CANTABRIA,27.8,0.3,15.2,11.0,6.7,10.8
52.0,20.0,2014-01-05,01,22,21:00,22:20,06:20,1111X,SANTANDER,0.2,1008.2,1002.6,CANTABRIA,21.7,2.1,16.9,12.8,8.7,6.9
52.0,20.0,2014-01-06,Varias,07,07:10,13:00,23:40,1111X,SANTANDER,0.0,1005.8,1000.2,CANTABRIA,23.9,1.1,17.6,15.0,12.5,8.9
52.0,19.0,2014-01-07,22,05,15:10,15:20,08:40,1111X,SANTANDER,0.0,1011.1,1004.0,CANTABRIA,13.6,3.3,18.9,15.2,11.6,6.4
52.0,99.0,2014-01-08,00,14,Varias,14:30,00:00,1111X,SANTANDER,0.0,1010.4,1006.1,CANTABRIA,16.4,0.7,19.0,15.8,12.7,8.6
52.0,19.0,2014-01-09,11,01,00:30,00:00,23:40,1111X,SANTANDER,0.0,1012.5,1008.0,CANTABRIA,13.9,0.0,17.4,13.8,10.2,2.5
52.0,29.0,2014-01-10,00,15,18:10,13:10,06:50,1111X,SANTANDER,1.2,1010.8,1006.5,CANTABRIA,8.9,2.2,13.2,11.2,9.3,3.3
52.0,9.0,2014-01-11,11,24,16:10,14:40,23:10,1111X,SANTANDER,1.4,1013.8,1010.1,CANTABRIA,10.8,1.9,12.8,11.1,9.4,4.7
52.0,19.0,2014-01-12,24,14,13:20,13:20,05:00,1111X,SANTANDER,3.8,1014.1,1008.0,CANTABRIA,16.9,1.4,16.6,12.8,9.1,6.1
52.0,28.0,2014-01-13,00,22,23:20,13:40,07:50,1111X,SANTANDER,6.8,1014.2,1005.0,CANTABRIA,9.2,6.5,14.8,12.2,9.5,3.1
52.0,28.0,2014-01-14,20,06,09:00,15:10,Varias,1111X,SANTANDER,6.2,1010.7,1001.8,CANTABRIA,16.4,0.0,12.3,10.6,8.8,5.0
52.0,31.0,2014-01-15,00,21,22:10,21:00,23:59,1111X,SANTANDER,4.8,1009.0,996.2,CANTABRIA,18.6,0.1,15.4,12.8,10.2,5.0
52.0,18.0,2014-01-16,00,24,09:00,12:50,06:30,1111X,SANTANDER,0.0,999.0,994.4,CANTABRIA,13.3,8.4,14.8,11.8,8.7,3.9
52.0,20.0,2014-01-17,00,24,07:30,15:00,Varias,1111X,SANTANDER,0.0,994.4,987.7,CANTABRIA,20.3,2.5,14.7,12.4,10.1,8.9
52.0,28.0,2014-01-18,00,05,13:20,11:10,23:40,1111X,SANTANDER,4.8,987.7,985.3,CANTABRIA,15.6,1.2,13.4,10.2,6.9,6.4
52.0,27.0,2014-01-19,Varias,Varias,13:30,16:40,09:50,1111X,SANTANDER,53.4,1001.5,986.5,CANTABRIA,18.1,0.7,9.6,7.4,5.3,8.9
52.0,28.0,2014-01-20,22,02,04:50,17:00,02:00,1111X,SANTANDER,21.8,1012.0,1001.3,CANTABRIA,20.8,1.1,10.5,7.8,5.1,8.9
52.0,28.0,2014-01-21,00,19,23:00,13:20,05:40,1111X,SANTANDER,8.4,1011.3,1002.5,CANTABRIA,11.9,2.7,14.1,10.6,7.2,3.1
52.0,31.0,2014-01-22,24,04,16:10,12:10,19:10,1111X,SANTANDER,17.8,1016.1,1003.6,CANTABRIA,18.1,0.9,11.7,9.8,7.9,7.8
52.0,34.0,2014-01-23,23,00,02:10,18:00,02:20,1111X,SANTANDER,4.0,1022.8,1015.8,CANTABRIA,16.4,0.1,11.9,10.2,8.5,8.6
52.0,34.0,2014-01-23,23,00,02:10,18:00,02:20,1111X,SANTANDER,4.0,1022.8,1015.8,CANTABRIA,16.4,0.1,11.9,10.2,8.5,8.6
52.0,28.0,2014-01-24,00,15,17:30,Varias,02:10,1111X,SANTANDER,4.4,1022.7,1015.6,CANTABRIA,22.5,0.0,13.0,12.0,11.1,11.9
52.0,28.0,2014-01-25,22,01,04:20,13:30,00:00,1111X,SANTANDER,2.8,1022.9,1017.8,CANTABRIA,18.3,0.0,12.6,12.2,11.9,8.6
52.0,30.0,2014-01-26,00,20,20:40,14:00,Varias,1111X,SANTANDER,20.2,1021.7,1008.1,CANTABRIA,20.0,1.0,16.8,13.6,10.5,3.3
52.0,28.0,2014-01-27,00,16,Varias,00:00,20:10,1111X,SANTANDER,23.6,1009.5,1002.2,CANTABRIA,25.6,0.3,10.8,8.4,6.1,12.8
52.0,28.0,2014-01-28,00,17,17:40,16:30,00:40,1111X,SANTANDER,16.4,1003.7,985.9,CANTABRIA,27.2,0.5,10.5,8.5,6.5,9.4
52.0,31.0,2014-01-29,23,01,14:40,01:10,14:50,1111X,SANTANDER,13.6,998.2,986.3,CANTABRIA,19.7,0.5,9.8,8.3,6.8,10.6
52.0,99.0,2014-01-30,11,00,Varias,22:50,20:10,1111X,SANTANDER,12.8,1002.4,998.1,CANTABRIA,20.3,0.4,10.9,8.7,6.5,8.9
52.0,33.0,2014-01-31,11,24,00:20,23:30,00:50,1111X,SANTANDER,5.4,1004.4,995.2,CANTABRIA,17.8,0.2,15.1,12.2,9.3,3.6
52.0,30.0,2014-02-01,23,00,11:10,00:00,18:20,1111X,SANTANDER,1.2,1009.3,995.3,CANTABRIA,26.7,2.8,15.0,10.5,6.0,11.9
52.0,28.0,2014-02-02,Varias,24,01:30,13:10,00:40,1111X,SANTANDER,0.8,1012.3,1000.8,CANTABRIA,15.0,6.3,12.2,9.4,6.6,4.2
52.0,19.0,2014-02-03,23,10,10:30,13:30,20:40,1111X,SANTANDER,0.0,1002.8,993.0,CANTABRIA,21.4,1.0,11.9,9.4,6.9,8.3
52.0,19.0,2014-02-04,01,18,18:00,17:10,00:40,1111X,SANTANDER,0.4,1002.7,985.7,CANTABRIA,23.3,3.5,13.2,10.0,6.9,9.4
52.0,32.0,2014-02-05,19,00,15:30,11:40,21:40,1111X,SANTANDER,0.2,1003.6,988.8,CANTABRIA,18.9,7.0,14.5,11.2,7.9,5.6
52.0,20.0,2014-02-06,00,16,12:30,14:30,23:50,1111X,SANTANDER,0.0,1000.9,984.5,CANTABRIA,29.2,7.0,22.0,16.8,11.6,11.7
52.0,30.0,2014-02-07,11,24,00:00,14:10,07:30,1111X,SANTANDER,3.2,1005.9,993.2,CANTABRIA,23.9,5.0,15.1,11.7,8.3,6.4
52.0,19.0,2014-02-08,24,03,02:50,Varias,21:10,1111X,SANTANDER,0.8,1001.9,989.5,CANTABRIA,23.6,2.7,14.8,11.6,8.4,8.1
52.0,18.0,2014-02-09,01,23,13:40,20:00,03:10,1111X,SANTANDER,11.3,1002.2,975.3,CANTABRIA,21.9,1.7,13.4,10.2,7.0,6.9
52.0,30.0,2014-02-10,22,00,08:50,00:10,21:30,1111X,SANTANDER,18.8,1011.1,975.9,CANTABRIA,28.6,1.5,12.2,8.7,5.2,13.1
52.0,26.0,2014-02-11,00,10,13:00,13:00,00:40,1111X,SANTANDER,5.8,1010.3,996.2,CANTABRIA,23.3,0.3,12.5,9.3,6.1,10.8
52.0,19.0,2014-02-12,02,14,12:10,16:10,07:20,1111X,SANTANDER,0.2,1010.1,1000.8,CANTABRIA,17.2,4.8,13.2,9.5,5.8,6.9
52.0,99.0,2014-02-13,16,04,Varias,05:50,20:30,1111X,SANTANDER,0.0,1008.4,997.5,CANTABRIA,18.1,1.8,14.9,12.4,10.0,5.6
52.0,28.0,2014-02-14,00,12,15:40,13:50,21:10,1111X,SANTANDER,0.4,998.9,989.8,CANTABRIA,21.9,2.1,22.0,16.6,11.2,7.2
52.0,28.0,2014-02-15,24,00,22:40,11:30,23:30,1111X,SANTANDER,3.8,1009.3,997.2,CANTABRIA,15.6,2.0,13.0,10.0,6.9,4.7
52.0,19.0,2014-02-16,10,24,23:20,12:50,06:50,1111X,SANTANDER,0.0,1011.3,1003.7,CANTABRIA,10.0,9.7,11.7,9.2,6.6,3.3
52.0,20.0,2014-02-17,24,07,06:40,15:00,00:00,1111X,SANTANDER,0.0,1005.7,999.4,CANTABRIA,18.1,9.2,16.7,13.0,9.4,7.2
52.0,29.0,2014-02-18,22,00,15:20,15:40,09:50,1111X,SANTANDER,3.0,1013.4,1005.7,CANTABRIA,8.1,1.8,12.0,10.6,9.2,3.6
52.0,28.0,2014-02-19,12,24,06:10,15:20,21:30,1111X,SANTANDER,0.0,1016.3,1012.6,CANTABRIA,14.2,5.6,14.1,11.8,9.4,4.2
52.0,32.0,2014-02-20,00,13,23:59,12:10,20:30,1111X,SANTANDER,3.0,1012.6,1006.5,CANTABRIA,18.1,2.3,18.8,14.2,9.7,2.2
52.0,31.0,2014-02-21,11,00,06:50,12:40,07:00,1111X,SANTANDER,0.0,1014.5,1010.8,CANTABRIA,22.2,8.7,12.5,9.8,7.0,6.4
52.0,24.0,2014-02-22,19,04,10:50,13:00,03:00,1111X,SANTANDER,0.2,1016.0,1010.5,CANTABRIA,10.3,5.9,13.9,10.4,6.9,3.9
52.0,24.0,2014-02-22,19,04,10:50,13:00,03:00,1111X,SANTANDER,0.2,1016.0,1010.5,CANTABRIA,10.3,5.9,13.9,10.4,6.9,3.9
52.0,18.0,2014-02-23,00,24,16:20,13:30,02:00,1111X,SANTANDER,0.0,1012.7,1000.5,CANTABRIA,18.1,8.2,19.0,13.4,7.7,6.7
52.0,19.0,2014-02-24,18,00,09:00,10:40,21:10,1111X,SANTANDER,0.0,1007.6,1000.7,CANTABRIA,16.7,8.6,15.7,12.6,9.6,6.1
52.0,30.0,2014-02-25,24,03,12:40,10:50,20:00,1111X,SANTANDER,4.5,1010.9,1003.9,CANTABRIA,21.9,3.7,16.0,11.8,7.5,8.9
52.0,99.0,2014-02-26,Varias,00,Varias,14:10,08:10,1111X,SANTANDER,5.8,1020.3,1010.9,CANTABRIA,18.3,4.9,11.3,8.8,6.3,8.1
52.0,30.0,2014-02-27,12,24,09:00,Varias,00:00,1111X,SANTANDER,4.2,1019.6,1014.4,CANTABRIA,17.8,4.0,13.6,10.9,8.2,5.6
52.0,30.0,2014-02-28,00,06,14:20,06:10,15:20,1111X,SANTANDER,16.7,1014.4,1005.3,CANTABRIA,28.9,1.0,13.7,10.6,7.5,14.2
52.0,29.0,2014-03-01,00,Varias,14:40,14:30,08:30,1111X,SANTANDER,23.2,1009.0,994.1,CANTABRIA,16.4,0.0,12.0,9.8,7.6,5.0
52.0,31.0,2014-03-02,09,18,21:40,11:50,23:20,1111X,SANTANDER,10.5,1000.6,993.8,CANTABRIA,28.9,0.0,12.8,10.4,7.9,2.8
52.0,28.0,2014-03-03,24,14,15:00,12:50,01:50,1111X,SANTANDER,10.3,1004.3,995.4,CANTABRIA,28.3,3.9,11.5,9.0,6.4,13.6
52.0,31.0,2014-03-04,09,18,01:00,21:00,05:00,1111X,SANTANDER,4.7,1008.9,1003.1,CANTABRIA,26.4,0.1,12.7,10.4,8.0,8.1
52.0,31.0,2014-03-05,23,00,01:30,14:50,06:00,1111X,SANTANDER,0.2,1019.6,1005.1,CANTABRIA,20.8,1.8,12.9,11.6,10.3,8.6
52.0,99.0,2014-03-06,09,Varias,Varias,12:50,06:00,1111X,SANTANDER,0.0,1019.3,1015.0,CANTABRIA,10.6,5.9,13.6,11.0,8.4,4.4
52.0,9.0,2014-03-07,11,Varias,21:00,13:40,06:20,1111X,SANTANDER,0.0,1019.0,1015.3,CANTABRIA,8.3,2.7,12.8,10.7,8.6,2.5
52.0,18.0,2014-03-08,00,22,23:00,16:10,00:00,1111X,SANTANDER,0.0,1015.4,1009.5,CANTABRIA,10.6,11.3,18.7,14.0,9.3,2.5
